Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
7.53035	0	0	730	LastDelay	0.230352	230352	1	4
7.53035	0	0	730	FullDelay	0.230352	230352	1	4
7.5494	0	0	733	LastDelay	0.2194	219400	1	4
7.5494	0	0	733	FullDelay	0.2194	219400	1	4
7.5594	0	0	734	LastDelay	0.2194	219400	1	4
7.5594	0	0	734	FullDelay	0.2194	219400	1	4
7.57784	0	0	752	LastDelay	0.05784	57840	1	2
7.57784	0	0	752	FullDelay	0.05784	57840	1	2
7.57892	0	0	755	LastDelay	0.02892	28920	1	1
7.57892	0	0	755	FullDelay	0.02892	28920	1	1
7.58642	0	0	736	LastDelay	0.226424	226424	1	4
7.58642	0	0	736	FullDelay	0.226424	226424	1	4
7.58798	0	0	747	LastDelay	0.117984	117984	1	4
7.58798	0	0	747	FullDelay	0.117984	117984	1	4
7.59779	0	0	737	LastDelay	0.227792	227792	1	4
7.59779	0	0	737	FullDelay	0.227792	227792	1	4
7.61892	0	0	759	LastDelay	0.02892	28920	1	1
7.61892	0	0	759	FullDelay	0.02892	28920	1	1
7.62568	0	0	751	LastDelay	0.11568	115680	1	4
7.62568	0	0	751	FullDelay	0.11568	115680	1	4
7.63501	0	0	741	LastDelay	0.225008	225008	1	4
7.63501	0	0	741	FullDelay	0.225008	225008	1	4
7.64568	0	0	753	LastDelay	0.11568	115680	1	4
7.64568	0	0	753	FullDelay	0.11568	115680	1	4
7.65784	0	0	760	LastDelay	0.05784	57840	1	2
7.65784	0	0	760	FullDelay	0.05784	57840	1	2
7.66683	0	0	744	LastDelay	0.226832	226832	1	4
7.66683	0	0	744	FullDelay	0.226832	226832	1	4
7.67892	0	0	765	LastDelay	0.02892	28920	1	1
7.67892	0	0	765	FullDelay	0.02892	28920	1	1
7.6875	0	0	757	LastDelay	0.117504	117504	1	4
7.6875	0	0	757	FullDelay	0.117504	117504	1	4
7.70407	0	0	746	LastDelay	0.244072	244072	1	4
7.70407	0	0	746	FullDelay	0.244072	244072	1	4
7.71266	0	0	750	LastDelay	0.212656	212656	1	4
7.71266	0	0	750	FullDelay	0.212656	212656	1	4
7.72165	0	0	748	LastDelay	0.241648	241648	1	4
7.72165	0	0	748	FullDelay	0.241648	241648	1	4
7.74892	0	0	772	LastDelay	0.02892	28920	1	1
7.74892	0	0	772	FullDelay	0.02892	28920	1	1
7.75784	0	0	770	LastDelay	0.05784	57840	1	2
7.75784	0	0	770	FullDelay	0.05784	57840	1	2
7.75892	0	0	773	LastDelay	0.02892	28920	1	1
7.75892	0	0	773	FullDelay	0.02892	28920	1	1
7.77393	0	0	754	LastDelay	0.233928	233928	1	4
7.77393	0	0	754	FullDelay	0.233928	233928	1	4
7.78292	0	0	756	LastDelay	0.22292	222920	1	4
7.78292	0	0	756	FullDelay	0.22292	222920	1	4
7.78892	0	0	776	LastDelay	0.02892	28920	1	1
7.78892	0	0	776	FullDelay	0.02892	28920	1	1
7.80568	0	0	769	LastDelay	0.11568	115680	1	4
7.80568	0	0	769	FullDelay	0.11568	115680	1	4
7.81426	0	0	758	LastDelay	0.234264	234264	1	4
7.81426	0	0	758	FullDelay	0.234264	234264	1	4
7.83774	0	0	761	LastDelay	0.227736	227736	1	4
7.83774	0	0	761	FullDelay	0.227736	227736	1	4
7.84632	0	0	762	LastDelay	0.22632	226320	1	4
7.84632	0	0	762	FullDelay	0.22632	226320	1	4
7.85531	0	0	763	LastDelay	0.225312	225312	1	4
7.85531	0	0	763	FullDelay	0.225312	225312	1	4
7.8639	0	0	774	LastDelay	0.123896	123896	1	4
7.8639	0	0	774	FullDelay	0.123896	123896	1	4
7.87393	0	0	764	LastDelay	0.233928	233928	1	4
7.87393	0	0	764	FullDelay	0.233928	233928	1	4
7.88251	0	0	766	LastDelay	0.222512	222512	1	4
7.88251	0	0	766	FullDelay	0.222512	222512	1	4
7.88892	0	0	786	LastDelay	0.02892	28920	1	1
7.88892	0	0	786	FullDelay	0.02892	28920	1	1
7.8911	0	0	783	LastDelay	0.061096	61096	1	2
7.8911	0	0	783	FullDelay	0.061096	61096	1	2
7.89968	0	0	768	LastDelay	0.21968	219680	1	4
7.89968	0	0	768	FullDelay	0.21968	219680	1	4
7.90867	0	0	767	LastDelay	0.238672	238672	1	4
7.90867	0	0	767	FullDelay	0.238672	238672	1	4
7.93568	0	0	782	LastDelay	0.11568	115680	1	4
7.93568	0	0	782	FullDelay	0.11568	115680	1	4
7.93788	0	0	771	LastDelay	0.22788	227880	1	4
7.93788	0	0	771	FullDelay	0.22788	227880	1	4
7.94426	0	0	791	LastDelay	0.034264	34264	1	1
7.94426	0	0	791	FullDelay	0.034264	34264	1	1
7.98039	0	0	775	LastDelay	0.230392	230392	1	4
7.98039	0	0	775	FullDelay	0.230392	230392	1	4
7.99568	0	0	788	LastDelay	0.11568	115680	1	4
7.99568	0	0	788	FullDelay	0.11568	115680	1	4
8.00501	0	0	777	LastDelay	0.235008	235008	1	4
8.00501	0	0	777	FullDelay	0.235008	235008	1	4
8.00892	0	0	798	LastDelay	0.02892	28920	1	1
8.00892	0	0	798	FullDelay	0.02892	28920	1	1
8.01359	0	0	778	LastDelay	0.233592	233592	1	4
8.01359	0	0	778	FullDelay	0.233592	233592	1	4
8.02258	0	0	779	LastDelay	0.232584	232584	1	4
8.02258	0	0	779	FullDelay	0.232584	232584	1	4
8.03117	0	0	794	LastDelay	0.091168	91168	1	3
8.03117	0	0	794	FullDelay	0.091168	91168	1	3
8.03975	0	0	780	LastDelay	0.239752	239752	1	4
8.03975	0	0	780	FullDelay	0.239752	239752	1	4
8.04874	0	0	793	LastDelay	0.118744	118744	1	4
8.04874	0	0	793	FullDelay	0.118744	118744	1	4
8.04874	0	0	781	LastDelay	0.238744	238744	1	4
8.04874	0	0	781	FullDelay	0.238744	238744	1	4
8.05784	0	0	800	LastDelay	0.05784	57840	1	2
8.05784	0	0	800	FullDelay	0.05784	57840	1	2
8.06642	0	0	784	LastDelay	0.226424	226424	1	4
8.06642	0	0	784	FullDelay	0.226424	226424	1	4
8.07501	0	0	801	LastDelay	0.065008	65008	1	2
8.07501	0	0	801	FullDelay	0.065008	65008	1	2
8.084	0	0	785	LastDelay	0.234	234000	1	4
8.084	0	0	785	FullDelay	0.234	234000	1	4
8.10515	0	0	787	LastDelay	0.235152	235152	1	4
8.10515	0	0	787	FullDelay	0.235152	235152	1	4
8.12784	0	0	807	LastDelay	0.05784	57840	1	2
8.12784	0	0	807	FullDelay	0.05784	57840	1	2
8.13642	0	0	789	LastDelay	0.246424	246424	1	4
8.13642	0	0	789	FullDelay	0.246424	246424	1	4
8.14501	0	0	790	LastDelay	0.245008	245008	1	4
8.14501	0	0	790	FullDelay	0.245008	245008	1	4
8.154	0	0	809	LastDelay	0.064	64000	1	2
8.154	0	0	809	FullDelay	0.064	64000	1	2
8.16299	0	0	792	LastDelay	0.242992	242992	1	4
8.16299	0	0	792	FullDelay	0.242992	242992	1	4
8.17158	0	0	811	LastDelay	0.061576	61576	1	2
8.17158	0	0	811	FullDelay	0.061576	61576	1	2
8.18057	0	0	796	LastDelay	0.220568	220568	1	4
8.18057	0	0	796	FullDelay	0.220568	220568	1	4
8.1911	0	0	795	LastDelay	0.241096	241096	1	4
8.1911	0	0	795	FullDelay	0.241096	241096	1	4
8.20009	0	0	797	LastDelay	0.230088	230088	1	4
8.20009	0	0	797	FullDelay	0.230088	230088	1	4
8.2094	0	0	799	LastDelay	0.2194	219400	1	4
8.2094	0	0	799	FullDelay	0.2194	219400	1	4
8.21892	0	0	819	LastDelay	0.02892	28920	1	1
8.21892	0	0	819	FullDelay	0.02892	28920	1	1
8.2275	0	0	810	LastDelay	0.127504	127504	1	4
8.2275	0	0	810	FullDelay	0.127504	127504	1	4
8.25784	0	0	820	LastDelay	0.05784	57840	1	2
8.25784	0	0	820	FullDelay	0.05784	57840	1	2
8.26642	0	0	804	LastDelay	0.226424	226424	1	4
8.26642	0	0	804	FullDelay	0.226424	226424	1	4
8.27501	0	0	815	LastDelay	0.125008	125008	1	4
8.27501	0	0	815	FullDelay	0.125008	125008	1	4
8.27582	0	0	816	LastDelay	0.115824	115824	1	4
8.27582	0	0	816	FullDelay	0.115824	115824	1	4
8.28359	0	0	802	LastDelay	0.263592	263592	1	4
8.28359	0	0	802	FullDelay	0.263592	263592	1	4
8.28441	0	0	825	LastDelay	0.034408	34408	1	1
8.28441	0	0	825	FullDelay	0.034408	34408	1	1
8.29258	0	0	803	LastDelay	0.262584	262584	1	4
8.29258	0	0	803	FullDelay	0.262584	262584	1	4
8.30158	0	0	805	LastDelay	0.251576	251576	1	4
8.30158	0	0	805	FullDelay	0.251576	251576	1	4
8.30892	0	0	828	LastDelay	0.02892	28920	1	1
8.30892	0	0	828	FullDelay	0.02892	28920	1	1
8.31016	0	0	818	LastDelay	0.13016	130160	1	4
8.31016	0	0	818	FullDelay	0.13016	130160	1	4
8.31874	0	0	806	LastDelay	0.258744	258744	1	4
8.31874	0	0	806	FullDelay	0.258744	258744	1	4
8.32733	0	0	808	LastDelay	0.247328	247328	1	4
8.32733	0	0	808	FullDelay	0.247328	247328	1	4
8.33591	0	0	821	LastDelay	0.125912	125912	1	4
8.33591	0	0	821	FullDelay	0.125912	125912	1	4
8.34657	0	0	812	LastDelay	0.226568	226568	1	4
8.34657	0	0	812	FullDelay	0.226568	226568	1	4
8.34892	0	0	832	LastDelay	0.02892	28920	1	1
8.34892	0	0	832	FullDelay	0.02892	28920	1	1
8.3594	0	0	814	LastDelay	0.2194	219400	1	4
8.3594	0	0	814	FullDelay	0.2194	219400	1	4
8.38568	0	0	827	LastDelay	0.11568	115680	1	4
8.38568	0	0	827	FullDelay	0.11568	115680	1	4
8.39968	0	0	813	LastDelay	0.26968	269680	1	4
8.39968	0	0	813	FullDelay	0.26968	269680	1	4
8.40867	0	0	817	LastDelay	0.238672	238672	1	4
8.40867	0	0	817	FullDelay	0.238672	238672	1	4
8.42568	0	0	831	LastDelay	0.11568	115680	1	4
8.42568	0	0	831	FullDelay	0.11568	115680	1	4
8.43892	0	0	841	LastDelay	0.02892	28920	1	1
8.43892	0	0	841	FullDelay	0.02892	28920	1	1
8.44892	0	0	842	LastDelay	0.02892	28920	1	1
8.44892	0	0	842	FullDelay	0.02892	28920	1	1
8.4575	0	0	834	LastDelay	0.117504	117504	1	4
8.4575	0	0	834	FullDelay	0.117504	117504	1	4
8.46266	0	0	822	LastDelay	0.242656	242656	1	4
8.46266	0	0	822	FullDelay	0.242656	242656	1	4
8.47124	0	0	823	LastDelay	0.24124	241240	1	4
8.47124	0	0	823	FullDelay	0.24124	241240	1	4
8.47568	0	0	836	LastDelay	0.11568	115680	1	4
8.47568	0	0	836	FullDelay	0.11568	115680	1	4
8.47982	0	0	824	LastDelay	0.239824	239824	1	4
8.47982	0	0	824	FullDelay	0.239824	239824	1	4
8.48841	0	0	826	LastDelay	0.228408	228408	1	4
8.48841	0	0	826	FullDelay	0.228408	228408	1	4
8.49699	0	0	838	LastDelay	0.116992	116992	1	4
8.49699	0	0	838	FullDelay	0.116992	116992	1	4
8.50558	0	0	844	LastDelay	0.065576	65576	1	2
8.50558	0	0	844	FullDelay	0.065576	65576	1	2
8.50568	0	0	839	LastDelay	0.11568	115680	1	4
8.50568	0	0	839	FullDelay	0.11568	115680	1	4
8.51426	0	0	829	LastDelay	0.224264	224264	1	4
8.51426	0	0	829	FullDelay	0.224264	224264	1	4
8.51892	0	0	849	LastDelay	0.02892	28920	1	1
8.51892	0	0	849	FullDelay	0.02892	28920	1	1
8.52285	0	0	846	LastDelay	0.062848	62848	1	2
8.52285	0	0	846	FullDelay	0.062848	62848	1	2
8.52892	0	0	850	LastDelay	0.02892	28920	1	1
8.52892	0	0	850	FullDelay	0.02892	28920	1	1
8.53143	0	0	830	LastDelay	0.231432	231432	1	4
8.53143	0	0	830	FullDelay	0.231432	231432	1	4
8.54002	0	0	848	LastDelay	0.060016	60016	1	2
8.54002	0	0	848	FullDelay	0.060016	60016	1	2
8.55441	0	0	833	LastDelay	0.224408	224408	1	4
8.55441	0	0	833	FullDelay	0.224408	224408	1	4
8.5694	0	0	835	LastDelay	0.2194	219400	1	4
8.5694	0	0	835	FullDelay	0.2194	219400	1	4
8.57839	0	0	852	LastDelay	0.058392	58392	1	2
8.57839	0	0	852	FullDelay	0.058392	58392	1	2
8.59177	0	0	837	LastDelay	0.221768	221768	1	4
8.59177	0	0	837	FullDelay	0.221768	221768	1	4
8.62177	0	0	840	LastDelay	0.221768	221768	1	4
8.62177	0	0	840	FullDelay	0.221768	221768	1	4
8.63035	0	0	851	LastDelay	0.120352	120352	1	4
8.63035	0	0	851	FullDelay	0.120352	120352	1	4
8.64568	0	0	853	LastDelay	0.11568	115680	1	4
8.64568	0	0	853	FullDelay	0.11568	115680	1	4
8.66784	0	0	861	LastDelay	0.05784	57840	1	2
8.66784	0	0	861	FullDelay	0.05784	57840	1	2
8.67642	0	0	843	LastDelay	0.246424	246424	1	4
8.67642	0	0	843	FullDelay	0.246424	246424	1	4
8.68501	0	0	862	LastDelay	0.065008	65008	1	2
8.68501	0	0	862	FullDelay	0.065008	65008	1	2
8.69359	0	0	845	LastDelay	0.243592	243592	1	4
8.69359	0	0	845	FullDelay	0.243592	243592	1	4
8.70218	0	0	857	LastDelay	0.132176	132176	1	4
8.70218	0	0	857	FullDelay	0.132176	132176	1	4
8.71076	0	0	859	LastDelay	0.12076	120760	1	4
8.71076	0	0	859	FullDelay	0.12076	120760	1	4
8.71934	0	0	865	LastDelay	0.069344	69344	1	2
8.71934	0	0	865	FullDelay	0.069344	69344	1	2
8.72793	0	0	847	LastDelay	0.257928	257928	1	4
8.72793	0	0	847	FullDelay	0.257928	257928	1	4
8.73692	0	0	867	LastDelay	0.06692	66920	1	2
8.73692	0	0	867	FullDelay	0.06692	66920	1	2
8.74784	0	0	869	LastDelay	0.05784	57840	1	2
8.74784	0	0	869	FullDelay	0.05784	57840	1	2
8.76177	0	0	856	LastDelay	0.201768	201768	1	4
8.76177	0	0	856	FullDelay	0.201768	201768	1	4
8.77124	0	0	854	LastDelay	0.23124	231240	1	4
8.77124	0	0	854	FullDelay	0.23124	231240	1	4
8.78522	0	0	855	LastDelay	0.235224	235224	1	4
8.78522	0	0	855	FullDelay	0.235224	235224	1	4
8.81784	0	0	876	LastDelay	0.05784	57840	1	2
8.81784	0	0	876	FullDelay	0.05784	57840	1	2
8.82642	0	0	860	LastDelay	0.226424	226424	1	4
8.82642	0	0	860	FullDelay	0.226424	226424	1	4
8.83766	0	0	872	LastDelay	0.117664	117664	1	4
8.83766	0	0	872	FullDelay	0.117664	117664	1	4
8.83784	0	0	878	LastDelay	0.05784	57840	1	2
8.83784	0	0	878	FullDelay	0.05784	57840	1	2
8.84642	0	0	858	LastDelay	0.266424	266424	1	4
8.84642	0	0	858	FullDelay	0.266424	266424	1	4
8.84892	0	0	882	LastDelay	0.02892	28920	1	1
8.84892	0	0	882	FullDelay	0.02892	28920	1	1
8.85731	0	0	863	LastDelay	0.227312	227312	1	4
8.85731	0	0	863	FullDelay	0.227312	227312	1	4
8.86568	0	0	875	LastDelay	0.11568	115680	1	4
8.86568	0	0	875	FullDelay	0.11568	115680	1	4
8.8659	0	0	864	LastDelay	0.225896	225896	1	4
8.8659	0	0	864	FullDelay	0.225896	225896	1	4
8.88496	0	0	866	LastDelay	0.22496	224960	1	4
8.88496	0	0	866	FullDelay	0.22496	224960	1	4
8.89784	0	0	884	LastDelay	0.05784	57840	1	2
8.89784	0	0	884	FullDelay	0.05784	57840	1	2
8.90642	0	0	868	LastDelay	0.226424	226424	1	4
8.90642	0	0	868	FullDelay	0.226424	226424	1	4
8.90892	0	0	888	LastDelay	0.02892	28920	1	1
8.90892	0	0	888	FullDelay	0.02892	28920	1	1
8.91501	0	0	870	LastDelay	0.215008	215008	1	4
8.91501	0	0	870	FullDelay	0.215008	215008	1	4
8.92892	0	0	890	LastDelay	0.02892	28920	1	1
8.92892	0	0	890	FullDelay	0.02892	28920	1	1
8.93558	0	0	871	LastDelay	0.225576	225576	1	4
8.93558	0	0	871	FullDelay	0.225576	225576	1	4
8.95409	0	0	873	LastDelay	0.224088	224088	1	4
8.95409	0	0	873	FullDelay	0.224088	224088	1	4
8.97784	0	0	892	LastDelay	0.05784	57840	1	2
8.97784	0	0	892	FullDelay	0.05784	57840	1	2
8.98683	0	0	874	LastDelay	0.246832	246832	1	4
8.98683	0	0	874	FullDelay	0.246832	246832	1	4
8.99542	0	0	877	LastDelay	0.225416	225416	1	4
8.99542	0	0	877	FullDelay	0.225416	225416	1	4
9.004	0	0	879	LastDelay	0.214	214000	1	4
9.004	0	0	879	FullDelay	0.214	214000	1	4
9.00892	0	0	898	LastDelay	0.02892	28920	1	1
9.00892	0	0	898	FullDelay	0.02892	28920	1	1
9.01892	0	0	899	LastDelay	0.02892	28920	1	1
9.01892	0	0	899	FullDelay	0.02892	28920	1	1
9.02501	0	0	881	LastDelay	0.215008	215008	1	4
9.02501	0	0	881	FullDelay	0.215008	215008	1	4
9.03359	0	0	880	LastDelay	0.233592	233592	1	4
9.03359	0	0	880	FullDelay	0.233592	233592	1	4
9.05166	0	0	885	LastDelay	0.201664	201664	1	4
9.05166	0	0	885	FullDelay	0.201664	201664	1	4
9.05892	0	0	903	LastDelay	0.02892	28920	1	1
9.05892	0	0	903	FullDelay	0.02892	28920	1	1
9.06765	0	0	895	LastDelay	0.117648	117648	1	4
9.06765	0	0	895	FullDelay	0.117648	117648	1	4
9.07018	0	0	883	LastDelay	0.240176	240176	1	4
9.07018	0	0	883	FullDelay	0.240176	240176	1	4
9.0795	0	0	886	LastDelay	0.219504	219504	1	4
9.0795	0	0	886	FullDelay	0.219504	219504	1	4
9.09393	0	0	887	LastDelay	0.223928	223928	1	4
9.09393	0	0	887	FullDelay	0.223928	223928	1	4
9.11892	0	0	909	LastDelay	0.02892	28920	1	1
9.11892	0	0	909	FullDelay	0.02892	28920	1	1
9.12582	0	0	889	LastDelay	0.235824	235824	1	4
9.12582	0	0	889	FullDelay	0.235824	235824	1	4
9.13482	0	0	891	LastDelay	0.224816	224816	1	4
9.13482	0	0	891	FullDelay	0.224816	224816	1	4
9.1434	0	0	908	LastDelay	0.0634	63400	1	2
9.1434	0	0	908	FullDelay	0.0634	63400	1	2
9.14892	0	0	912	LastDelay	0.02892	28920	1	1
9.14892	0	0	912	FullDelay	0.02892	28920	1	1
9.15198	0	0	893	LastDelay	0.221984	221984	1	4
9.15198	0	0	893	FullDelay	0.221984	221984	1	4
9.1575	0	0	904	LastDelay	0.117504	117504	1	4
9.1575	0	0	904	FullDelay	0.117504	117504	1	4
9.16207	0	0	894	LastDelay	0.222072	222072	1	4
9.16207	0	0	894	FullDelay	0.222072	222072	1	4
9.17066	0	0	905	LastDelay	0.120656	120656	1	4
9.17066	0	0	905	FullDelay	0.120656	120656	1	4
9.18407	0	0	896	LastDelay	0.224072	224072	1	4
9.18407	0	0	896	FullDelay	0.224072	224072	1	4
9.19289	0	0	897	LastDelay	0.222888	222888	1	4
9.19289	0	0	897	FullDelay	0.222888	222888	1	4
9.20892	0	0	918	LastDelay	0.02892	28920	1	1
9.20892	0	0	918	FullDelay	0.02892	28920	1	1
9.20931	0	0	900	LastDelay	0.209312	209312	1	4
9.20931	0	0	900	FullDelay	0.209312	209312	1	4
9.2179	0	0	910	LastDelay	0.117896	117896	1	4
9.2179	0	0	910	FullDelay	0.117896	117896	1	4
9.21892	0	0	919	LastDelay	0.02892	28920	1	1
9.21892	0	0	919	FullDelay	0.02892	28920	1	1
9.22648	0	0	911	LastDelay	0.11648	116480	1	4
9.22648	0	0	911	FullDelay	0.11648	116480	1	4
9.23515	0	0	901	LastDelay	0.225152	225152	1	4
9.23515	0	0	901	FullDelay	0.225152	225152	1	4
9.24374	0	0	902	LastDelay	0.223736	223736	1	4
9.24374	0	0	902	FullDelay	0.223736	223736	1	4
9.2794	0	0	906	LastDelay	0.2194	219400	1	4
9.2794	0	0	906	FullDelay	0.2194	219400	1	4
9.29208	0	0	907	LastDelay	0.22208	222080	1	4
9.29208	0	0	907	FullDelay	0.22208	222080	1	4
9.33568	0	0	922	LastDelay	0.11568	115680	1	4
9.33568	0	0	922	FullDelay	0.11568	115680	1	4
9.34568	0	0	923	LastDelay	0.11568	115680	1	4
9.34568	0	0	923	FullDelay	0.11568	115680	1	4
9.3494	0	0	913	LastDelay	0.2194	219400	1	4
9.3494	0	0	913	FullDelay	0.2194	219400	1	4
9.35426	0	0	932	LastDelay	0.034264	34264	1	1
9.35426	0	0	932	FullDelay	0.034264	34264	1	1
9.3694	0	0	915	LastDelay	0.2194	219400	1	4
9.3694	0	0	915	FullDelay	0.2194	219400	1	4
9.37798	0	0	914	LastDelay	0.237984	237984	1	4
9.37798	0	0	914	FullDelay	0.237984	237984	1	4
9.37892	0	0	935	LastDelay	0.02892	28920	1	1
9.37892	0	0	935	FullDelay	0.02892	28920	1	1
9.38657	0	0	916	LastDelay	0.226568	226568	1	4
9.38657	0	0	916	FullDelay	0.226568	226568	1	4
9.38892	0	0	936	LastDelay	0.02892	28920	1	1
9.38892	0	0	936	FullDelay	0.02892	28920	1	1
9.39515	0	0	930	LastDelay	0.095152	95152	1	3
9.39515	0	0	930	FullDelay	0.095152	95152	1	3
9.40414	0	0	917	LastDelay	0.234144	234144	1	4
9.40414	0	0	917	FullDelay	0.234144	234144	1	4
9.40892	0	0	938	LastDelay	0.02892	28920	1	1
9.40892	0	0	938	FullDelay	0.02892	28920	1	1
9.41314	0	0	920	LastDelay	0.213136	213136	1	4
9.41314	0	0	920	FullDelay	0.213136	213136	1	4
9.4294	0	0	921	LastDelay	0.2194	219400	1	4
9.4294	0	0	921	FullDelay	0.2194	219400	1	4
9.44892	0	0	942	LastDelay	0.02892	28920	1	1
9.44892	0	0	942	FullDelay	0.02892	28920	1	1
9.4575	0	0	934	LastDelay	0.117504	117504	1	4
9.4575	0	0	934	FullDelay	0.117504	117504	1	4
9.46549	0	0	924	LastDelay	0.225488	225488	1	4
9.46549	0	0	924	FullDelay	0.225488	225488	1	4
9.46892	0	0	944	LastDelay	0.02892	28920	1	1
9.46892	0	0	944	FullDelay	0.02892	28920	1	1
9.47407	0	0	925	LastDelay	0.224072	224072	1	4
9.47407	0	0	925	FullDelay	0.224072	224072	1	4
9.47892	0	0	945	LastDelay	0.02892	28920	1	1
9.47892	0	0	945	FullDelay	0.02892	28920	1	1
9.49501	0	0	926	LastDelay	0.235008	235008	1	4
9.49501	0	0	926	FullDelay	0.235008	235008	1	4
9.49892	0	0	947	LastDelay	0.02892	28920	1	1
9.49892	0	0	947	FullDelay	0.02892	28920	1	1
9.50501	0	0	928	LastDelay	0.225008	225008	1	4
9.50501	0	0	928	FullDelay	0.225008	225008	1	4
9.514	0	0	929	LastDelay	0.224	224000	1	4
9.514	0	0	929	FullDelay	0.224	224000	1	4
9.52292	0	0	927	LastDelay	0.25292	252920	1	4
9.52292	0	0	927	FullDelay	0.25292	252920	1	4
9.5315	0	0	941	LastDelay	0.121504	121504	1	4
9.5315	0	0	941	FullDelay	0.121504	121504	1	4
9.54009	0	0	931	LastDelay	0.230088	230088	1	4
9.54009	0	0	931	FullDelay	0.230088	230088	1	4
9.54568	0	0	943	LastDelay	0.11568	115680	1	4
9.54568	0	0	943	FullDelay	0.11568	115680	1	4
9.54995	0	0	933	LastDelay	0.219952	219952	1	4
9.54995	0	0	933	FullDelay	0.219952	219952	1	4
9.61501	0	0	937	LastDelay	0.245008	245008	1	4
9.61501	0	0	937	FullDelay	0.245008	245008	1	4
9.624	0	0	939	LastDelay	0.234	234000	1	4
9.624	0	0	939	FullDelay	0.234	234000	1	4
9.63299	0	0	940	LastDelay	0.232992	232992	1	4
9.63299	0	0	940	FullDelay	0.232992	232992	1	4
9.64117	0	0	952	LastDelay	0.121168	121168	1	4
9.64117	0	0	952	FullDelay	0.121168	121168	1	4
9.66638	0	0	946	LastDelay	0.206376	206376	1	4
9.66638	0	0	946	FullDelay	0.206376	206376	1	4
9.67784	0	0	962	LastDelay	0.05784	57840	1	2
9.67784	0	0	962	FullDelay	0.05784	57840	1	2
9.68683	0	0	957	LastDelay	0.116832	116832	1	4
9.68683	0	0	957	FullDelay	0.116832	116832	1	4
9.69892	0	0	967	LastDelay	0.02892	28920	1	1
9.69892	0	0	967	FullDelay	0.02892	28920	1	1
9.70758	0	0	948	LastDelay	0.227576	227576	1	4
9.70758	0	0	948	FullDelay	0.227576	227576	1	4
9.7194	0	0	950	LastDelay	0.2194	219400	1	4
9.7194	0	0	950	FullDelay	0.2194	219400	1	4
9.72568	0	0	961	LastDelay	0.11568	115680	1	4
9.72568	0	0	961	FullDelay	0.11568	115680	1	4
9.72866	0	0	953	LastDelay	0.198656	198656	1	4
9.72866	0	0	953	FullDelay	0.198656	198656	1	4
9.74009	0	0	951	LastDelay	0.230088	230088	1	4
9.74009	0	0	951	FullDelay	0.230088	230088	1	4
9.74892	0	0	972	LastDelay	0.02892	28920	1	1
9.74892	0	0	972	FullDelay	0.02892	28920	1	1
9.74908	0	0	949	LastDelay	0.25908	259080	1	4
9.74908	0	0	949	FullDelay	0.25908	259080	1	4
9.75766	0	0	964	LastDelay	0.117664	117664	1	4
9.75766	0	0	964	FullDelay	0.117664	117664	1	4
9.76625	0	0	954	LastDelay	0.226248	226248	1	4
9.76625	0	0	954	FullDelay	0.226248	226248	1	4
9.77558	0	0	955	LastDelay	0.225576	225576	1	4
9.77558	0	0	955	FullDelay	0.225576	225576	1	4
9.78239	0	0	966	LastDelay	0.122392	122392	1	4
9.78239	0	0	966	FullDelay	0.122392	122392	1	4
9.78784	0	0	973	LastDelay	0.05784	57840	1	2
9.78784	0	0	973	FullDelay	0.05784	57840	1	2
9.79642	0	0	956	LastDelay	0.236424	236424	1	4
9.79642	0	0	956	FullDelay	0.236424	236424	1	4
9.80501	0	0	958	LastDelay	0.225008	225008	1	4
9.80501	0	0	958	FullDelay	0.225008	225008	1	4
9.814	0	0	959	LastDelay	0.224	224000	1	4
9.814	0	0	959	FullDelay	0.224	224000	1	4
9.83549	0	0	960	LastDelay	0.235488	235488	1	4
9.83549	0	0	960	FullDelay	0.235488	235488	1	4
9.83892	0	0	981	LastDelay	0.02892	28920	1	1
9.83892	0	0	981	FullDelay	0.02892	28920	1	1
9.84784	0	0	979	LastDelay	0.05784	57840	1	2
9.84784	0	0	979	FullDelay	0.05784	57840	1	2
9.85642	0	0	963	LastDelay	0.226424	226424	1	4
9.85642	0	0	963	FullDelay	0.226424	226424	1	4
9.86568	0	0	975	LastDelay	0.11568	115680	1	4
9.86568	0	0	975	FullDelay	0.11568	115680	1	4
9.86892	0	0	984	LastDelay	0.02892	28920	1	1
9.86892	0	0	984	FullDelay	0.02892	28920	1	1
9.87568	0	0	976	LastDelay	0.11568	115680	1	4
9.87568	0	0	976	FullDelay	0.11568	115680	1	4
9.87892	0	0	985	LastDelay	0.02892	28920	1	1
9.87892	0	0	985	FullDelay	0.02892	28920	1	1
9.88426	0	0	965	LastDelay	0.234264	234264	1	4
9.88426	0	0	965	FullDelay	0.234264	234264	1	4
9.88892	0	0	986	LastDelay	0.02892	28920	1	1
9.88892	0	0	986	FullDelay	0.02892	28920	1	1
9.90676	0	0	982	LastDelay	0.08676	86760	1	3
9.90676	0	0	982	FullDelay	0.08676	86760	1	3
9.91568	0	0	980	LastDelay	0.11568	115680	1	4
9.91568	0	0	980	FullDelay	0.11568	115680	1	4
9.92426	0	0	970	LastDelay	0.224264	224264	1	4
9.92426	0	0	970	FullDelay	0.224264	224264	1	4
9.93285	0	0	969	LastDelay	0.242848	242848	1	4
9.93285	0	0	969	FullDelay	0.242848	242848	1	4
